student_id,date_engaged,student_type_id,student_country
266766,2022-06-15,1,ID
266766,2022-06-16,1,ID
266766,2022-06-28,1,ID
266766,2022-06-29,1,ID
266766,2022-07-03,1,ID
266766,2022-07-06,1,ID
266766,2022-07-07,1,ID
266766,2022-07-13,1,ID
266766,2022-07-14,1,ID
266766,2022-07-15,1,ID
266766,2022-07-19,1,ID
266766,2022-07-20,1,ID
266766,2022-07-26,1,ID
266766,2022-08-03,1,ID
266766,2022-08-04,1,ID
266766,2022-08-06,1,ID
266766,2022-08-07,1,ID
266766,2022-08-09,1,ID
266766,2022-08-10,1,ID
266766,2022-08-11,1,ID
266766,2022-08-12,1,ID
266766,2022-08-16,1,ID
266766,2022-08-18,1,ID
266766,2022-08-19,1,ID
266766,2022-08-20,1,ID
266766,2022-08-21,1,ID
266766,2022-08-28,1,ID
266766,2022-08-29,1,ID
266766,2022-08-30,1,ID
266766,2022-09-02,1,ID
266766,2022-09-23,1,ID
266766,2022-09-26,1,ID
266766,2022-09-27,1,ID
266766,2022-09-28,1,ID
266766,2022-09-29,1,ID
266766,2022-09-30,1,ID
266766,2022-10-01,1,ID
266766,2022-10-02,1,ID
266766,2022-10-03,1,ID
266766,2022-10-06,1,ID
266766,2022-10-07,1,ID
266766,2022-10-08,1,ID
266767,2022-03-11,0,VN
266769,2022-03-11,0,SG
266769,2022-03-12,0,SG
266771,2022-03-11,0,EG
266773,2022-03-11,0,US
266774,2022-03-11,0,CA
266775,2022-03-11,0,US
266776,2022-03-11,0,US
266779,2022-03-11,0,IN
266779,2022-03-14,0,IN
266779,2022-03-16,0,IN
266779,2022-03-19,0,IN
266782,2022-03-11,0,IN
266782,2022-03-13,0,IN
266783,2022-03-11,0,IN
266783,2022-03-13,0,IN
266783,2022-03-15,0,IN
266783,2022-03-16,0,IN
266783,2022-03-17,0,IN
266783,2022-03-31,0,IN
266786,2022-03-12,0,GB
266786,2022-03-13,0,GB
266787,2022-03-11,0,MY
266788,2022-03-11,1,LK
266788,2022-03-14,1,LK
266788,2022-03-21,1,LK
266788,2022-03-22,1,LK
266788,2022-03-23,1,LK
266788,2022-03-24,1,LK
266788,2022-03-25,1,LK
266788,2022-03-28,1,LK
266788,2022-03-29,1,LK
266788,2022-03-30,1,LK
266788,2022-04-02,1,LK
266788,2022-04-06,1,LK
266788,2022-04-08,1,LK
266788,2022-04-11,1,LK
266788,2022-04-15,1,LK
266788,2022-04-16,1,LK
266788,2022-04-17,1,LK
266788,2022-04-20,1,LK
266788,2022-04-23,1,LK
266788,2022-04-24,1,LK
266788,2022-04-25,1,LK
266788,2022-04-26,1,LK
266788,2022-04-28,1,LK
266788,2022-04-29,1,LK
266788,2022-05-02,1,LK
266788,2022-05-05,1,LK
266788,2022-05-08,1,LK
266788,2022-05-15,1,LK
266788,2022-05-16,1,LK
266788,2022-05-18,1,LK
266788,2022-05-20,1,LK
266788,2022-05-31,1,LK
266788,2022-06-03,1,LK
266788,2022-06-04,1,LK
266788,2022-06-05,1,LK
266788,2022-06-06,1,LK
266788,2022-06-07,1,LK
266788,2022-06-08,1,LK
266788,2022-06-13,1,LK
266788,2022-07-07,1,LK
266793,2022-07-14,0,KE
266793,2022-07-15,0,KE
266793,2022-07-30,0,KE
266794,2022-03-11,0,AE
266795,2022-03-14,0,KE
266795,2022-06-08,0,KE
266796,2022-03-11,0,UG
266797,2022-03-11,0,CH
266797,2022-03-17,0,CH
266798,2022-03-11,0,EG
266799,2022-03-11,0,GB
266799,2022-03-12,0,GB
266800,2022-03-11,0,NG
266802,2022-03-11,0,VN
266803,2022-03-12,0,ES
266805,2022-03-23,0,IN
266809,2022-03-11,0,VN
266810,2022-03-11,1,AM
266810,2022-03-18,1,AM
266810,2022-06-22,1,AM
266810,2022-06-30,1,AM
266810,2022-07-01,1,AM
266810,2022-07-06,1,AM
266810,2022-07-21,1,AM
266811,2022-03-11,0,FI
266811,2022-03-14,0,FI
266811,2022-03-15,0,FI
266811,2022-04-07,0,FI
266811,2022-04-09,0,FI
266811,2022-04-13,0,FI
266811,2022-04-17,0,FI
266811,2022-04-24,0,FI
266811,2022-04-26,1,FI
266811,2022-04-27,1,FI
266811,2022-07-02,1,FI
266811,2022-07-03,1,FI
266811,2022-07-04,1,FI
266811,2022-07-11,1,FI
266814,2022-03-11,0,PK
266814,2022-03-25,0,PK
266814,2022-06-17,0,PK
266814,2022-07-11,0,PK
266814,2022-07-12,0,PK
266814,2022-07-13,1,PK
266814,2022-07-14,1,PK
266814,2022-07-15,1,PK
266814,2022-07-16,1,PK
266814,2022-07-17,1,PK
266814,2022-07-18,1,PK
266814,2022-07-19,1,PK
266814,2022-07-20,1,PK
266814,2022-07-21,1,PK
266814,2022-07-22,1,PK
266814,2022-07-23,1,PK
266814,2022-07-24,1,PK
266814,2022-07-29,1,PK
266814,2022-07-31,1,PK
266814,2022-08-01,1,PK
266815,2022-03-11,0,EG
266815,2022-03-14,0,EG
266815,2022-03-15,0,EG
266817,2022-03-11,0,NG
266818,2022-03-11,0,EG
266820,2022-03-16,0,AU
266821,2022-03-11,0,IN
266823,2022-03-11,0,NP
266825,2022-03-11,0,MK
266829,2022-03-11,0,DE
266829,2022-04-08,0,DE
266833,2022-03-11,0,NG
266833,2022-03-16,0,NG
266834,2022-03-11,0,ES
266840,2022-03-11,0,IN
266842,2022-03-11,0,IN
266843,2022-03-15,0,SE
266843,2022-03-26,0,SE
266843,2022-03-30,0,SE
266845,2022-03-11,0,IN
266849,2022-03-11,0,IN
266851,2022-03-11,0,KR
266853,2022-03-11,0,BD
266856,2022-03-12,0,US
266857,2022-03-11,0,US
266860,2022-03-13,0,EG
266860,2022-03-17,0,EG
266860,2022-03-18,0,EG
266860,2022-03-19,0,EG
266860,2022-03-20,0,EG
266860,2022-03-22,0,EG
266860,2022-03-23,0,EG
266860,2022-04-04,0,EG
266861,2022-03-11,0,CL
266861,2022-03-14,0,CL
266861,2022-03-15,0,CL
266862,2022-03-11,0,BR
266864,2022-08-13,0,AE
266864,2022-08-15,0,AE
266864,2022-08-16,0,AE
266864,2022-08-17,0,AE
266864,2022-08-18,0,AE
266867,2022-05-17,0,US
266872,2022-03-14,0,CH
266872,2022-03-15,0,CH
266873,2022-03-11,0,SN
266873,2022-03-12,0,SN
266874,2022-03-11,0,KE
266875,2022-03-11,1,US
266875,2022-03-12,1,US
266875,2022-03-13,1,US
266875,2022-03-14,1,US
266875,2022-03-15,1,US
266875,2022-03-16,1,US
266875,2022-03-21,1,US
266877,2022-03-11,0,CA
266877,2022-03-12,0,CA
266877,2022-03-16,0,CA
266883,2022-03-11,0,US
266886,2022-03-16,0,GB
266888,2022-03-11,0,FR
266890,2022-03-11,0,GB
266890,2022-03-12,0,GB
266892,2022-03-11,0,CA
266892,2022-03-12,0,CA
266892,2022-08-28,0,CA
266893,2022-03-11,0,ES
266893,2022-03-23,0,ES
266894,2022-05-07,1,EG
266894,2022-06-13,1,EG
266896,2022-03-12,0,HU
266896,2022-03-17,0,HU
266898,2022-03-12,0,US
266898,2022-03-13,0,US
266898,2022-03-14,0,US
266899,2022-03-12,0,US
266901,2022-03-12,0,CA
266901,2022-03-13,0,CA
266901,2022-03-14,0,CA
266901,2022-03-16,0,CA
266901,2022-03-17,0,CA
266901,2022-03-18,0,CA
266901,2022-03-19,0,CA
266901,2022-03-20,0,CA
266901,2022-03-21,0,CA
266901,2022-03-22,0,CA
266901,2022-03-23,0,CA
266901,2022-03-27,0,CA
266901,2022-03-29,0,CA
266901,2022-03-30,0,CA
266902,2022-03-12,0,IN
266902,2022-03-24,0,IN
266903,2022-03-12,0,US
266903,2022-03-14,0,US
266903,2022-03-21,0,US
266904,2022-03-12,0,AZ
266911,2022-03-12,0,NG
266912,2022-03-12,0,NO
266912,2022-04-08,0,NO
266913,2022-03-12,0,PE
266914,2022-03-12,0,VN
266916,2022-03-12,0,LK
266916,2022-04-09,0,LK
266916,2022-08-11,0,LK
266916,2022-10-15,0,LK
266916,2022-10-20,0,LK
266919,2022-03-12,0,IN
266919,2022-03-13,0,IN
266919,2022-03-14,0,IN
266919,2022-03-16,0,IN
266919,2022-03-17,0,IN
266919,2022-03-18,0,IN
266919,2022-03-19,0,IN
266919,2022-03-20,0,IN
266919,2022-03-21,0,IN
266919,2022-03-22,0,IN
266919,2022-03-23,0,IN
266924,2022-03-12,0,IN
266924,2022-04-01,0,IN
266926,2022-03-12,0,IN
266929,2022-03-12,0,LB
266930,2022-03-12,0,NG
266930,2022-03-13,0,NG
266931,2022-03-12,0,IN
266933,2022-03-12,0,VN
266934,2022-03-12,0,IN
266938,2022-03-12,0,BE
266939,2022-03-12,0,KW
266940,2022-03-12,0,ID
266945,2022-03-12,0,EG
266945,2022-03-14,0,EG
266945,2022-03-15,0,EG
266945,2022-03-17,0,EG
266945,2022-03-18,0,EG
266945,2022-03-19,0,EG
266945,2022-04-02,0,EG
266945,2022-04-06,0,EG
266945,2022-04-08,0,EG
266945,2022-04-10,0,EG
266945,2022-05-09,0,EG
266945,2022-05-10,0,EG
266946,2022-03-12,0,IN
266948,2022-03-12,0,LK
266949,2022-03-12,0,IN
266955,2022-03-12,0,NG
266956,2022-03-12,0,EG
266956,2022-03-16,0,EG
266960,2022-03-12,0,CN
266960,2022-03-15,0,CN
266960,2022-03-16,0,CN
266964,2022-03-12,0,IN
266965,2022-03-12,0,VN
266965,2022-03-16,0,VN
266966,2022-03-12,0,IN
266972,2022-03-12,0,MY
266974,2022-03-12,0,PE
266974,2022-03-13,0,PE
266974,2022-03-22,0,PE
266979,2022-03-12,0,IN
266980,2022-03-12,0,US
266983,2022-03-12,0,MA
266984,2022-03-12,0,LK
266984,2022-03-13,0,LK
266984,2022-03-14,0,LK
266985,2022-03-12,0,IN
266986,2022-03-12,0,US
266986,2022-05-28,0,US
266987,2022-03-12,0,IN
266987,2022-03-13,0,IN
266987,2022-03-14,0,IN
266989,2022-03-12,0,IN
266991,2022-03-12,0,IN
266991,2022-03-13,0,IN
266994,2022-03-12,0,PH
266995,2022-03-17,0,US
266995,2022-06-08,0,US
266995,2022-06-09,0,US
266999,2022-03-12,0,US
267000,2022-03-12,0,IN
267002,2022-03-12,0,CO
267004,2022-03-12,0,IN
267005,2022-03-12,0,IN
267007,2022-03-12,0,DE
267007,2022-04-18,0,DE
267010,2022-03-12,1,PT
267010,2022-03-13,1,PT
267010,2022-03-14,1,PT
267010,2022-03-15,1,PT
267010,2022-03-19,1,PT
267010,2022-03-20,1,PT
267010,2022-03-22,1,PT
267010,2022-03-23,1,PT
267010,2022-03-25,1,PT
267010,2022-03-26,1,PT
267010,2022-04-17,1,PT
267010,2022-04-18,1,PT
267010,2022-04-19,1,PT
267010,2022-04-20,1,PT
267010,2022-04-23,1,PT
267010,2022-04-24,1,PT
267010,2022-04-25,1,PT
267010,2022-04-26,1,PT
267010,2022-04-29,1,PT
267010,2022-04-30,1,PT
267010,2022-05-01,1,PT
267010,2022-05-02,1,PT
267010,2022-05-03,1,PT
267010,2022-05-07,1,PT
267010,2022-05-30,1,PT
267010,2022-06-07,1,PT
267010,2022-06-08,1,PT
267010,2022-06-09,1,PT
267010,2022-06-10,1,PT
267011,2022-03-12,1,IL
267011,2022-03-13,1,IL
267011,2022-03-14,1,IL
267011,2022-03-16,1,IL
267011,2022-03-18,1,IL
267011,2022-03-19,1,IL
267011,2022-03-25,1,IL
267011,2022-03-26,1,IL
267011,2022-03-27,1,IL
267011,2022-03-28,1,IL
267011,2022-03-30,1,IL
267011,2022-03-31,1,IL
267011,2022-04-12,1,IL
267011,2022-04-13,1,IL
267011,2022-04-16,1,IL
267011,2022-05-02,1,IL
267011,2022-05-04,1,IL
267011,2022-05-05,1,IL
267011,2022-05-06,1,IL
267011,2022-05-20,1,IL
267011,2022-05-21,1,IL
267011,2022-06-15,1,IL
267011,2022-07-02,1,IL
267011,2022-07-22,1,IL
267011,2022-09-07,1,IL
267011,2022-09-26,1,IL
267011,2022-10-20,1,IL
267012,2022-03-12,0,IT
267015,2022-03-17,0,EG
267020,2022-03-12,0,US
267021,2022-03-12,0,PT
267022,2022-03-12,0,IL
267022,2022-03-13,0,IL
267025,2022-06-10,0,EG
267026,2022-03-12,0,US
267026,2022-03-18,1,US
267026,2022-03-19,1,US
267026,2022-03-21,1,US
267026,2022-03-22,1,US
267026,2022-03-23,1,US
267026,2022-03-24,1,US
267026,2022-03-29,1,US
267026,2022-04-03,1,US
267026,2022-04-07,1,US
267026,2022-04-08,1,US
267026,2022-04-13,1,US
267026,2022-04-26,1,US
267026,2022-04-27,1,US
267026,2022-04-28,1,US
267026,2022-04-29,1,US
267026,2022-05-04,1,US
267026,2022-05-05,1,US
267026,2022-05-06,1,US
267026,2022-05-07,1,US
267026,2022-05-14,1,US
267026,2022-06-04,1,US
267026,2022-06-10,1,US
267026,2022-06-16,1,US
267026,2022-06-17,1,US
267026,2022-06-18,1,US
267026,2022-06-21,1,US
267026,2022-06-22,1,US
267026,2022-06-23,1,US
267026,2022-06-28,1,US
267026,2022-06-29,1,US
267026,2022-07-05,1,US
267026,2022-07-06,1,US
267026,2022-07-08,1,US
267026,2022-07-09,1,US
267026,2022-07-11,1,US
267026,2022-07-18,1,US
267026,2022-07-19,1,US
267026,2022-07-20,1,US
267026,2022-07-21,1,US
267026,2022-07-22,1,US
267026,2022-07-24,1,US
267026,2022-08-24,1,US
267026,2022-08-25,1,US
267026,2022-08-26,1,US
267026,2022-09-20,1,US
267026,2022-09-21,1,US
267026,2022-09-23,1,US
267026,2022-09-24,1,US
267026,2022-09-26,1,US
267026,2022-09-27,1,US
267026,2022-10-03,1,US
267032,2022-05-20,0,IL
267036,2022-03-13,0,BR
267036,2022-06-26,0,BR
267038,2022-03-13,0,EG
267038,2022-03-14,0,EG
267038,2022-03-16,0,EG
267041,2022-03-13,0,US
267042,2022-03-13,0,EG
267046,2022-03-13,0,IN
267048,2022-03-16,1,SG
267048,2022-03-17,1,SG
267048,2022-03-21,1,SG
267048,2022-03-23,1,SG
267048,2022-03-28,1,SG
267051,2022-03-13,0,US
267052,2022-03-13,0,IN
267054,2022-03-13,0,CA
267054,2022-04-06,0,CA
267055,2022-03-13,0,MX
267060,2022-03-13,0,US
267061,2022-03-13,0,LK
267061,2022-03-14,0,LK
267062,2022-03-13,0,TR
267063,2022-03-13,0,DE
267063,2022-03-18,0,DE
267064,2022-03-14,0,KW
267064,2022-03-17,1,KW
267064,2022-03-18,1,KW
267064,2022-03-19,1,KW
267064,2022-03-20,1,KW
267064,2022-03-27,1,KW
267064,2022-03-28,1,KW
267064,2022-03-29,1,KW
267064,2022-03-30,1,KW
267064,2022-04-02,1,KW
267064,2022-04-03,1,KW
267064,2022-04-04,1,KW
267064,2022-04-05,1,KW
267064,2022-04-06,1,KW
267064,2022-04-09,1,KW
267064,2022-04-10,1,KW
267064,2022-04-11,1,KW
267064,2022-04-12,1,KW
267064,2022-04-13,1,KW
267064,2022-04-16,1,KW
267064,2022-04-17,1,KW
267064,2022-04-18,1,KW
267064,2022-04-19,1,KW
267064,2022-04-20,1,KW
267064,2022-04-21,1,KW
267064,2022-04-22,1,KW
267064,2022-04-23,1,KW
267064,2022-04-24,1,KW
267064,2022-04-25,1,KW
267064,2022-04-26,1,KW
267064,2022-04-27,1,KW
267064,2022-04-28,1,KW
267064,2022-05-06,1,KW
267064,2022-05-08,1,KW
267064,2022-05-09,1,KW
267064,2022-05-10,1,KW
267064,2022-05-11,1,KW
267064,2022-05-13,1,KW
267064,2022-05-14,1,KW
267064,2022-05-15,1,KW
267064,2022-05-16,1,KW
267064,2022-05-17,1,KW
267064,2022-05-21,1,KW
267064,2022-05-23,1,KW
267064,2022-05-26,1,KW
267064,2022-05-27,1,KW
267064,2022-05-28,1,KW
267064,2022-05-29,1,KW
267064,2022-05-30,1,KW
267064,2022-05-31,1,KW
267064,2022-06-01,1,KW
267064,2022-06-02,1,KW
267064,2022-06-03,1,KW
267064,2022-06-04,1,KW
267064,2022-06-05,1,KW
267064,2022-06-06,1,KW
267064,2022-06-07,1,KW
267064,2022-06-09,1,KW
267064,2022-06-10,1,KW
267064,2022-06-11,1,KW
267064,2022-06-12,1,KW
267064,2022-06-13,1,KW
267064,2022-06-14,1,KW
267064,2022-06-17,1,KW
267064,2022-06-27,1,KW
267064,2022-07-01,1,KW
267064,2022-07-02,1,KW
267064,2022-07-03,1,KW
267064,2022-07-31,1,KW
267064,2022-08-02,1,KW
267064,2022-08-03,1,KW
267064,2022-08-05,1,KW
267064,2022-08-06,1,KW
267064,2022-08-07,1,KW
267064,2022-08-08,1,KW
267064,2022-08-09,1,KW
267064,2022-08-10,1,KW
267064,2022-08-12,1,KW
267064,2022-08-13,1,KW
267064,2022-08-14,1,KW
267064,2022-08-15,1,KW
267064,2022-08-16,1,KW
267064,2022-08-17,1,KW
267064,2022-08-18,1,KW
267064,2022-08-19,1,KW
267064,2022-08-20,1,KW
267064,2022-08-21,1,KW
267064,2022-08-22,1,KW
267064,2022-08-23,1,KW
267064,2022-08-24,1,KW
267064,2022-08-26,1,KW
267064,2022-08-27,1,KW
267064,2022-08-28,1,KW
267064,2022-08-29,1,KW
267064,2022-08-30,1,KW
267064,2022-08-31,1,KW
267064,2022-09-01,1,KW
267064,2022-09-02,1,KW
267064,2022-09-03,1,KW
267064,2022-09-04,1,KW
267064,2022-09-05,1,KW
267064,2022-09-06,1,KW
267064,2022-09-07,1,KW
267064,2022-09-09,1,KW
267064,2022-09-10,1,KW
267064,2022-09-11,1,KW
267064,2022-09-12,1,KW
267064,2022-09-13,1,KW
267064,2022-09-14,1,KW
267064,2022-09-21,1,KW
267064,2022-09-22,1,KW
267064,2022-09-23,1,KW
267064,2022-09-24,1,KW
267064,2022-09-25,1,KW
267064,2022-09-26,1,KW
267064,2022-09-30,1,KW
267064,2022-10-01,1,KW
267064,2022-10-02,1,KW
267064,2022-10-03,1,KW
267064,2022-10-04,1,KW
267064,2022-10-05,1,KW
267064,2022-10-06,1,KW
267064,2022-10-07,1,KW
267064,2022-10-08,1,KW
267064,2022-10-09,1,KW
267066,2022-03-13,0,DZ
267068,2022-03-13,0,CH
267068,2022-03-14,0,CH
267068,2022-03-19,0,CH
267068,2022-03-20,0,CH
267068,2022-03-24,0,CH
267068,2022-03-26,0,CH
267068,2022-03-28,0,CH
267068,2022-03-29,0,CH
267068,2022-04-03,0,CH
267072,2022-03-13,0,GB
267073,2022-03-13,0,IT
267073,2022-03-14,0,IT
267076,2022-03-13,0,IN
267081,2022-03-13,0,IN
267083,2022-03-13,0,AE
267086,2022-03-14,0,GH
267086,2022-03-15,0,GH
267087,2022-03-13,0,TR
267088,2022-03-13,0,GB
267089,2022-03-13,0,CY
267089,2022-03-14,0,CY
267089,2022-03-15,0,CY
267089,2022-03-16,0,CY
267089,2022-03-17,0,CY
267089,2022-03-21,0,CY
267089,2022-03-22,0,CY
267090,2022-05-30,0,IN
267090,2022-06-01,1,IN
267090,2022-06-02,1,IN
267090,2022-06-08,1,IN
267090,2022-07-29,1,IN
267090,2022-09-04,1,IN
267090,2022-09-07,1,IN
267090,2022-09-13,1,IN
267090,2022-09-25,1,IN
267092,2022-03-13,0,NG
267092,2022-03-19,0,NG
267095,2022-03-13,0,PT
267097,2022-03-13,0,CA
267098,2022-03-14,0,IN
267098,2022-03-16,0,IN
267098,2022-03-20,0,IN
267098,2022-03-21,0,IN
267098,2022-03-22,0,IN
267098,2022-03-23,0,IN
267099,2022-03-13,0,GB
267101,2022-03-13,0,ID
267102,2022-03-13,0,AU
267105,2022-03-13,0,BD
267106,2022-03-13,0,CA
267106,2022-03-14,0,CA
267106,2022-03-15,0,CA
267106,2022-03-17,1,CA
267106,2022-03-22,1,CA
267106,2022-03-24,1,CA
267106,2022-03-25,1,CA
267106,2022-03-26,1,CA
267106,2022-03-27,1,CA
267106,2022-03-30,1,CA
267106,2022-04-08,1,CA
267106,2022-04-13,1,CA
267106,2022-07-12,1,CA
267106,2022-07-13,1,CA
267106,2022-07-14,1,CA
267106,2022-07-16,1,CA
267106,2022-08-05,1,CA
267106,2022-08-07,1,CA
267106,2022-09-28,1,CA
267106,2022-10-03,1,CA
267106,2022-10-07,1,CA
267106,2022-10-08,1,CA
267106,2022-10-09,1,CA
267106,2022-10-10,1,CA
267106,2022-10-11,1,CA
267106,2022-10-12,1,CA
267106,2022-10-13,1,CA
267106,2022-10-14,1,CA
267106,2022-10-15,1,CA
267106,2022-10-16,1,CA
267106,2022-10-17,1,CA
267106,2022-10-18,1,CA
267106,2022-10-19,1,CA
267106,2022-10-20,1,CA
267108,2022-03-13,0,IN
267109,2022-03-13,0,US
267109,2022-03-20,0,US
267109,2022-03-21,0,US
267109,2022-03-27,0,US
267109,2022-04-08,0,US
267109,2022-04-09,0,US
267109,2022-04-17,0,US
267109,2022-04-18,0,US
267113,2022-03-13,0,AR
267114,2022-03-13,1,US
267114,2022-03-16,1,US
267114,2022-03-17,1,US
267114,2022-03-21,1,US
267114,2022-03-22,1,US
267114,2022-03-26,1,US
267114,2022-03-28,1,US
267114,2022-04-26,1,US
267114,2022-05-26,1,US
267114,2022-06-24,1,US
267114,2022-06-27,1,US
267114,2022-06-28,1,US
267114,2022-06-29,1,US
267114,2022-06-30,1,US
267114,2022-07-22,1,US
267114,2022-08-01,1,US
267114,2022-08-02,1,US
267114,2022-08-04,1,US
267114,2022-08-15,1,US
267114,2022-08-29,1,US
267116,2022-03-13,0,US
267116,2022-03-14,0,US
267118,2022-03-13,0,BD
267118,2022-03-15,0,BD
267120,2022-03-13,0,GB
267122,2022-03-13,0,GB
267123,2022-03-13,0,IN
267127,2022-03-13,0,YE
267129,2022-03-14,0,NG
267129,2022-03-15,0,NG
267131,2022-03-13,0,TR
267136,2022-03-13,0,EG
267136,2022-03-14,0,EG
267138,2022-03-13,0,TR
267138,2022-06-12,0,TR
267140,2022-03-13,0,GB
267140,2022-03-27,0,GB
267140,2022-10-11,0,GB
267141,2022-03-13,0,EG
267141,2022-03-16,0,EG
267141,2022-03-20,0,EG
267141,2022-03-22,0,EG
267142,2022-03-13,0,TN
267144,2022-03-13,0,IQ
267149,2022-03-13,0,DK
267149,2022-03-17,0,DK
267149,2022-10-14,0,DK
267149,2022-10-19,0,DK
267154,2022-03-13,0,DK
267154,2022-06-07,0,DK
267154,2022-08-11,0,DK
267154,2022-08-15,0,DK
267154,2022-08-16,0,DK
267154,2022-08-17,0,DK
267154,2022-08-29,0,DK
267162,2022-04-08,0,IN
267162,2022-04-10,0,IN
267162,2022-05-20,0,IN
267166,2022-03-14,0,IN
267168,2022-09-26,1,CA
267174,2022-04-14,1,US
267179,2022-03-14,0,CA
267179,2022-03-16,0,CA
267180,2022-03-14,0,IN
267182,2022-03-14,0,IN
267183,2022-03-14,0,IN
267185,2022-03-14,0,IN
267186,2022-03-14,0,US
267187,2022-03-14,0,CA
267189,2022-03-14,0,LK
267192,2022-03-14,0,PK
267194,2022-03-14,0,IN
267194,2022-03-15,0,IN
267195,2022-03-25,1,SE
267195,2022-03-27,1,SE
267195,2022-03-31,1,SE
267195,2022-08-23,1,SE
267195,2022-09-16,1,SE
267195,2022-09-17,1,SE
267202,2022-03-14,0,DK
267202,2022-03-23,0,DK
267203,2022-03-14,1,AE
267203,2022-03-16,1,AE
267203,2022-03-17,1,AE
267203,2022-03-21,1,AE
267203,2022-03-22,1,AE
267203,2022-03-23,1,AE
267203,2022-03-24,1,AE
267203,2022-03-27,1,AE
267203,2022-04-07,1,AE
267203,2022-04-11,1,AE
267203,2022-04-12,1,AE
267203,2022-04-15,1,AE
267203,2022-04-18,1,AE
267203,2022-04-20,1,AE
267203,2022-04-21,1,AE
267203,2022-04-22,1,AE
267203,2022-04-26,1,AE
267203,2022-05-13,1,AE
267203,2022-05-18,1,AE
267203,2022-06-04,1,AE
267203,2022-06-07,1,AE
267203,2022-06-12,1,AE
267203,2022-06-21,1,AE
267203,2022-06-22,1,AE
267203,2022-06-23,1,AE
267203,2022-06-24,1,AE
267203,2022-06-26,1,AE
267203,2022-06-28,1,AE
267203,2022-06-30,1,AE
267203,2022-07-03,1,AE
267203,2022-07-04,1,AE
267203,2022-07-07,1,AE
267203,2022-07-08,1,AE
267203,2022-07-13,1,AE
267203,2022-07-14,1,AE
267203,2022-07-21,1,AE
267203,2022-07-26,1,AE
267203,2022-07-27,1,AE
267203,2022-07-29,1,AE
267203,2022-08-02,1,AE
267203,2022-08-03,1,AE
267203,2022-08-04,1,AE
267203,2022-08-05,1,AE
267203,2022-08-08,1,AE
267203,2022-08-15,1,AE
267203,2022-09-23,1,AE
267204,2022-03-14,0,US
267205,2022-03-14,0,IN
267206,2022-03-29,0,SE
267206,2022-03-31,0,SE
267206,2022-04-28,0,SE
267210,2022-03-14,0,IN
267211,2022-03-14,0,IN
267211,2022-03-15,0,IN
267212,2022-03-14,0,MM
267212,2022-03-15,0,MM
267213,2022-05-29,0,NL
267214,2022-03-14,0,GB
267214,2022-03-16,0,GB
267214,2022-03-23,0,GB
267214,2022-03-29,0,GB
267217,2022-03-14,0,IN
267221,2022-03-14,0,KH
267223,2022-03-14,0,TN
267224,2022-03-14,0,NL
267225,2022-03-14,0,PK
267225,2022-03-15,0,PK
267226,2022-03-14,0,DE
267226,2022-03-17,0,DE
267226,2022-04-17,0,DE
267226,2022-04-22,0,DE
267231,2022-03-15,0,GB
267232,2022-03-14,0,IN
267233,2022-03-14,0,IN
267234,2022-03-23,0,NG
267234,2022-03-30,0,NG
267234,2022-04-01,0,NG
267234,2022-04-03,0,NG
267234,2022-05-14,0,NG
267235,2022-03-14,0,CA
267235,2022-03-31,0,CA
267235,2022-04-01,0,CA
267235,2022-05-28,0,CA
267235,2022-06-01,1,CA
267235,2022-06-04,1,CA
267235,2022-06-05,1,CA
267235,2022-06-08,1,CA
267235,2022-06-11,1,CA
267235,2022-06-21,1,CA
267235,2022-07-16,1,CA
267235,2022-07-17,1,CA
267235,2022-07-21,1,CA
267235,2022-07-25,1,CA
267235,2022-07-28,1,CA
267235,2022-07-31,1,CA
267235,2022-08-02,1,CA
267235,2022-10-01,1,CA
267235,2022-10-09,1,CA
267235,2022-10-10,1,CA
267235,2022-10-11,1,CA
267237,2022-03-14,0,NG
267240,2022-06-23,0,IN
267242,2022-03-14,0,US
267242,2022-03-21,0,US
267243,2022-03-15,0,IN
267243,2022-08-15,0,IN
267244,2022-03-14,0,US
267244,2022-03-15,0,US
267244,2022-03-16,0,US
267246,2022-03-14,0,MA
267253,2022-03-14,0,US
267254,2022-03-14,1,AU
267256,2022-03-14,0,IN
267257,2022-03-16,0,CA
267260,2022-03-14,0,IQ
267261,2022-03-14,0,IN
267261,2022-03-15,0,IN
267261,2022-03-16,0,IN
267261,2022-03-21,0,IN
267263,2022-03-14,0,BR
267265,2022-03-15,0,IN
267267,2022-03-14,0,IN
267268,2022-03-14,0,PH
267270,2022-03-14,0,IT
267274,2022-03-14,0,BR
267276,2022-03-14,0,IN
267280,2022-03-14,0,EG
267281,2022-03-14,0,PE
267284,2022-03-14,0,LB
267285,2022-03-14,0,BR
267286,2022-03-21,1,BR
267286,2022-03-22,1,BR
267286,2022-03-25,1,BR
267286,2022-03-29,1,BR
267286,2022-03-30,1,BR
267286,2022-04-04,1,BR
267286,2022-04-07,1,BR
267286,2022-04-08,1,BR
267286,2022-04-11,1,BR
267286,2022-04-12,1,BR
267286,2022-04-13,1,BR
267286,2022-04-18,1,BR
267286,2022-04-19,1,BR
267286,2022-04-20,1,BR
267286,2022-04-21,1,BR
267286,2022-04-25,1,BR
267286,2022-04-27,1,BR
267286,2022-05-12,1,BR
267286,2022-05-23,1,BR
267286,2022-05-25,1,BR
267286,2022-06-03,1,BR
267286,2022-07-14,1,BR
